Seed_ID,Seed_Weight (mg),Seed_Size (mm),Seed_Color,Moisture_Content (%),Genetic_Marker_1,Genetic_Marker_2,Soil_pH,Temperature (°C),Humidity (%),Germination_Rate (%),Seed_Quality
S05295,2.97,1.63,Dark,9.58,0,0,7.45,21,69,88,High
S05296,2.23,2.64,Dark,7.38,1,1,7.34,22,57,83,Medium
S05297,3.21,2.09,Medium,7.71,0,1,6.03,27,52,83,Medium
S05298,3.24,1.95,Dark,7.27,0,0,6.95,25,79,89,High
S05299,2.1,2.92,Light,8.46,1,1,6.3,21,67,56,Low
S05300,2.33,2.16,Light,7.86,1,0,6.78,20,64,54,Low
S05301,2.91,2.8,Light,9.66,1,0,6.61,30,68,95,High
S05302,3.04,1.56,Medium,9.39,0,0,6.69,22,71,61,Low
S05303,2.97,2.67,Medium,7.38,0,1,6.48,29,65,98,High
S05304,3.08,2.4,Light,9.67,0,0,6.62,29,67,100,High
S05305,2.95,2.42,Dark,7.48,0,0,6.43,29,59,85,Medium
S05306,2.91,2.72,Light,9.96,0,1,6.36,23,70,87,High
S05307,3.09,2.09,Medium,7.05,1,1,6.45,33,64,60,Low
S05308,2.96,2.89,Light,7.76,1,1,7.08,35,73,73,Medium
S05309,3.32,1.6,Dark,7.31,0,0,7.24,28,70,57,Low
S05310,3.42,2.73,Dark,8.63,1,1,7.13,35,67,74,Medium
S05311,2.21,2.34,Medium,9.13,1,1,6.74,26,56,66,Medium
S05312,2.26,2.58,Light,8.72,0,0,6.42,29,78,68,Medium
S05313,2.54,1.64,Dark,9.37,0,1,6.49,28,53,54,Low
S05314,2.7,1.65,Dark,7.63,1,0,6.69,29,65,83,Medium
S05315,2.58,1.82,Medium,7.13,0,1,6.05,31,75,86,High
S05316,2.56,1.98,Dark,9.9,1,0,7.33,30,76,94,High
S05317,3.17,2.55,Light,7.68,0,0,6.18,23,57,67,Medium
S05318,2.69,1.51,Light,7.53,1,0,7.12,26,70,68,Medium
S05319,2.38,2.08,Medium,9.76,1,0,6.71,20,50,50,Low
S05320,2.71,1.73,Medium,8.75,0,0,6.54,25,56,99,High
S05321,2.66,2.01,Medium,9.97,0,0,6.17,35,67,65,Low
S05322,3.38,2.95,Dark,9.37,0,1,6.23,29,62,61,Low
S05323,2.41,2,Dark,8.98,0,1,7.3,29,52,57,Low
S05324,2.12,2.41,Dark,9.9,0,1,7.18,21,62,83,Medium
S05325,2.34,2.24,Light,7.48,0,1,7.17,23,74,82,Medium
S05326,2.68,2.52,Dark,7.4,1,0,6.97,28,80,63,Low
S05327,2.45,2.53,Dark,7.37,0,1,7.26,28,53,99,High
S05328,2.09,1.92,Light,9.5,1,0,7.1,27,52,95,High
S05329,3.33,2.32,Dark,9.81,1,1,6.33,23,55,68,Medium
S05330,2.11,2.71,Light,8.43,1,1,7.01,24,52,93,High
S05331,3.25,1.84,Dark,7.99,0,0,6.07,30,57,67,Medium
S05332,2.56,2.84,Light,7.05,0,1,6.71,29,75,56,Low
S05333,3.28,2.56,Medium,9.01,1,1,7.21,32,54,69,Medium
S05334,2.1,2.24,Light,8.65,1,0,7.18,33,52,82,Medium
S05335,2.09,2.92,Dark,9.13,1,1,6.67,24,66,72,Medium
S05336,2.54,2.96,Medium,8.06,0,1,6.75,21,50,71,Medium
S05337,2.47,1.79,Light,7.3,0,0,6.57,20,50,68,Medium
S05338,3.17,2.11,Medium,8.22,1,0,6.21,31,74,69,Medium
S05339,3.25,2.68,Dark,9.28,1,1,6.99,25,72,92,High
S05340,2.08,1.54,Dark,9.92,1,1,6.55,33,58,100,High
S05341,3.43,2.07,Medium,8.41,1,0,7.05,31,56,86,High
S05342,2.91,2.51,Medium,7.61,0,1,6.65,29,68,75,Medium
S05343,3.23,2.08,Light,7.83,0,0,6.64,28,55,76,Medium
S05344,2.89,2.53,Light,7.61,1,0,6.55,32,71,66,Medium
S05345,2.59,1.82,Medium,8.62,1,0,7.36,29,74,50,Low
S05346,3.27,2.51,Light,8.93,0,0,6.49,32,57,98,High
S05347,3.27,2.76,Light,8.74,0,0,6.3,24,76,66,Medium
S05348,2.39,2.03,Light,7.7,1,1,6.76,29,50,98,High
S05349,2.69,1.54,Light,7.06,1,1,7.24,33,56,79,Medium
S05350,3.21,2.13,Dark,7.2,0,1,6.82,31,76,86,High
S05351,2.93,1.69,Dark,9.88,1,1,7.4,22,68,85,Medium
S05352,3.48,1.65,Medium,8.42,0,0,6.37,26,51,93,High
S05353,3.39,2.37,Medium,9.36,0,1,7.35,20,62,83,Medium
S05354,2.23,2.15,Light,7.63,0,1,6.16,24,79,62,Low
S05355,2.06,1.83,Dark,9.21,0,0,6.72,21,74,50,Low
S05356,2.78,2.99,Dark,7.78,1,0,6.99,21,50,69,Medium
S05357,2.44,2.73,Light,9.32,1,0,7.44,27,58,92,High
S05358,2.31,2.81,Dark,9.19,1,1,7.05,35,63,83,Medium
S05359,2.31,2.4,Dark,7.3,0,0,6.15,35,54,65,Low
S05360,2.25,1.5,Medium,9.12,1,0,7.25,24,69,95,High
S05361,2.75,2.3,Light,9.06,0,0,7.26,22,71,65,Low
S05362,3.38,2.91,Light,9.61,0,1,6.6,29,51,87,High
S05363,2.9,2.64,Light,8.88,0,1,6.69,25,73,56,Low
S05364,2.56,1.8,Dark,7.42,0,0,6.71,35,58,79,Medium
S05365,3.48,1.63,Light,8.29,1,1,7.1,20,68,82,Medium
S05366,3.18,1.92,Medium,9.6,0,0,6.25,31,62,83,Medium
S05367,2.83,1.74,Medium,8.45,0,0,6.21,32,76,91,High
S05368,2.06,1.57,Medium,7.67,0,0,7,24,52,65,Low
S05369,3.25,2.05,Medium,9.85,0,1,7,33,78,81,Medium
S05370,2.38,1.93,Light,7.29,1,1,6.43,29,68,86,High
S05371,3.22,2.84,Medium,9.62,1,1,6.72,34,71,93,High
S05372,2.44,2.47,Light,7.6,1,1,6.08,21,70,50,Low
S05373,3.31,1.98,Light,9.17,0,1,6.31,29,61,85,Medium
S05374,3.19,1.8,Medium,8.22,0,1,6.62,22,78,62,Low
S05375,2.56,2.42,Dark,8.16,0,1,6.61,33,80,83,Medium
S05376,2.99,2.15,Dark,8.34,0,0,6.07,35,69,65,Low
S05377,3.22,2.17,Dark,7.92,0,1,6.41,23,79,86,High
S05378,2.55,2.59,Medium,9.86,0,0,6.44,24,63,52,Low
S05379,2.37,1.59,Dark,9.5,1,0,7.12,35,80,68,Medium
S05380,2.01,2.85,Medium,7.57,0,0,6.22,28,75,92,High
S05381,2.3,1.75,Dark,9.46,0,1,7,29,79,58,Low
S05382,3.03,2.47,Dark,8.7,0,0,6.86,33,60,94,High
S05383,3.08,1.53,Medium,9.58,1,1,6.58,21,63,59,Low
S05384,2.15,2.98,Light,8.82,0,1,7.15,24,56,74,Medium
S05385,2.41,2.97,Light,9.52,1,1,7.31,29,75,85,Medium
S05386,2.74,2.94,Medium,7.53,1,0,6.69,24,74,92,High
S05387,2.29,1.54,Medium,8.04,1,1,6.77,27,66,94,High
S05388,2.01,1.91,Medium,9.55,0,0,6.5,33,53,88,High
S05389,2.07,2.19,Light,7.24,0,0,7.23,31,74,62,Low
S05390,2.83,2.05,Medium,7.86,0,1,6.03,26,77,88,High
S05391,2.34,2.74,Medium,8.95,0,1,7.46,23,72,52,Low
S05392,2.13,1.78,Light,9.86,1,0,6.38,30,55,95,High
S05393,2.97,1.56,Medium,8.44,0,1,6.93,26,61,95,High
S05394,3.45,2.87,Medium,9.73,0,1,6.37,20,76,58,Low
S05395,3.49,2.88,Medium,8.53,0,1,6.61,25,54,86,High
S05396,3.41,2.24,Light,8.85,1,1,6.11,30,53,72,Medium
S05397,2.46,1.53,Medium,7.71,1,0,7.4,20,59,56,Low
S05398,2.37,2.88,Light,7.14,1,1,7.1,25,77,57,Low
S05399,2.85,2.63,Light,7.64,1,1,7.43,30,66,61,Low
S05400,2.24,2.77,Light,8.69,1,1,7.12,23,69,57,Low
S05401,2.63,2.13,Medium,7.5,0,1,6.76,31,68,79,Medium
S05402,3.42,2.77,Dark,8.92,0,0,6.48,25,63,85,Medium
S05403,2.18,2.68,Light,9.54,1,0,6.61,27,58,77,Medium
S05404,2.98,1.71,Light,7.11,1,0,6.6,32,80,62,Low
S05405,2.5,2.94,Medium,8.67,1,1,7.28,35,69,83,Medium
S05406,2.57,2.25,Dark,8.35,1,1,6.05,31,79,72,Medium
S05407,3.31,2.6,Medium,7.63,0,1,6.29,34,69,87,High
S05408,2.38,2.22,Dark,7.91,1,1,6.08,28,65,56,Low
S05409,2.51,2.31,Dark,8.43,0,1,7.29,22,66,52,Low
S05410,2.15,2.44,Medium,9.6,0,1,7.17,22,57,70,Medium
S05411,3.02,2.28,Light,8.21,1,0,6.36,32,72,55,Low
S05412,2.89,2.58,Dark,7.81,0,0,7.44,23,71,98,High
S05413,3.44,1.64,Medium,7.94,0,1,6.07,31,51,51,Low
S05414,2.47,2.45,Dark,7.51,1,0,7.36,25,69,97,High
S05415,2.16,2.92,Light,8.29,0,1,6.43,35,68,63,Low
S05416,2.16,2.57,Light,7.76,0,1,7.15,30,51,97,High
S05417,2.93,2.51,Light,7.02,0,1,6.05,29,57,100,High
S05418,2.63,2.8,Light,7.21,0,0,7.35,27,76,74,Medium
S05419,2.91,2.83,Medium,8.81,0,1,6.47,21,59,86,High
S05420,2.13,1.83,Medium,9.51,0,0,6.79,26,64,55,Low
S05421,2.96,1.72,Dark,8.42,0,0,6.11,24,77,52,Low
S05422,2.59,1.76,Dark,7.91,1,1,6.64,34,52,74,Medium
S05423,3.07,2.41,Light,7.93,1,0,6.6,28,57,86,High
S05424,3.13,1.59,Medium,7.07,0,1,6.6,34,68,91,High
S05425,2.72,2.4,Light,7.3,1,1,6.17,35,77,53,Low
S05426,2.84,2.52,Light,9.2,1,0,6.12,24,64,81,Medium
S05427,2.69,2.39,Light,9.97,0,0,6.94,22,79,53,Low
S05428,2.04,2.25,Dark,9.32,1,1,6.04,23,51,99,High
S05429,2.37,2.59,Medium,9.8,0,1,6.34,29,52,54,Low
S05430,2.24,1.67,Medium,7.96,1,1,7.03,28,52,85,Medium
S05431,2.97,2.42,Dark,8.23,0,1,6.38,26,61,96,High
S05432,2.69,1.51,Light,9.1,1,1,6.06,34,77,53,Low
S05433,2.87,2.61,Medium,9.29,0,1,6.37,33,69,66,Medium
S05434,2.64,2.64,Light,8.71,1,0,6.63,33,54,83,Medium
S05435,2.75,2.4,Light,9.4,0,1,6.88,30,52,70,Medium
S05436,2.16,2.02,Dark,7.01,1,0,6.67,30,63,57,Low
S05437,2.89,2.46,Medium,9.32,1,1,6.28,34,72,70,Medium
S05438,2.61,2.29,Medium,8.65,0,1,6.97,25,78,65,Low
S05439,2.07,2.97,Light,7.38,0,1,6.03,23,79,59,Low
S05440,2.89,1.63,Dark,8.24,0,0,6.17,22,70,74,Medium
S05441,2.02,2.8,Light,7.79,0,1,6.01,34,68,53,Low
S05442,3.14,2.19,Light,9.32,0,0,6.36,26,52,87,High
S05443,3.16,2.52,Light,7.6,1,1,7.31,24,67,61,Low
S05444,2.44,2.32,Dark,7.9,1,0,6.15,35,59,54,Low
S05445,2.59,1.6,Medium,7.87,0,0,6.05,23,75,94,High
S05446,3.02,1.99,Light,8.31,0,1,7.48,34,56,58,Low
S05447,2.49,2.2,Light,8.68,0,0,6.21,25,76,99,High
S05448,2.35,1.77,Dark,9.24,1,1,6.84,24,78,55,Low
S05449,2.32,1.98,Medium,8.2,0,0,6.68,20,57,78,Medium
S05450,3.42,2.92,Light,9.39,1,0,7.03,25,76,59,Low
S05451,2.17,2.12,Light,8.31,0,0,7.13,24,72,85,Medium
S05452,2.35,2.63,Medium,7.5,0,0,7.4,26,54,64,Low
S05453,3.49,2.78,Medium,7.93,1,0,6.02,23,54,78,Medium
S05454,3.05,1.52,Dark,9.21,1,0,7.41,20,68,66,Medium
S05455,2.65,1.96,Light,8.03,0,1,6.66,30,52,94,High
S05456,3.5,2.55,Light,9.12,1,0,6.79,26,62,55,Low
S05457,3.06,2.41,Light,8.59,0,1,7.1,29,72,84,Medium
S05458,2.07,2.2,Dark,8.5,0,0,6.35,27,59,72,Medium
S05459,2.23,1.61,Medium,9.95,1,1,6.85,24,51,88,High
S05460,2.47,1.83,Dark,7.06,0,1,6.61,28,52,92,High
S05461,3.16,2.93,Dark,9.62,1,1,6.54,31,52,93,High
S05462,2.08,1.98,Light,9.13,0,1,6.69,26,68,53,Low
S05463,2.59,2.35,Medium,8.08,0,0,6.72,26,60,84,Medium
S05464,3.26,2.46,Light,8.51,1,1,6.61,20,56,66,Medium
S05465,3.04,2.82,Medium,9.95,0,1,6.88,21,71,83,Medium
S05466,2.39,1.69,Light,8.18,1,1,6.79,35,58,64,Low
S05467,3.18,2.03,Light,9.67,0,1,6.95,23,63,81,Medium
S05468,3.13,2.51,Light,7.54,0,0,7.47,24,57,82,Medium
S05469,2.36,2.23,Medium,9.53,1,0,6.6,34,61,52,Low
S05470,2.67,2.25,Dark,7.75,1,1,7.25,29,50,56,Low
S05471,2.04,2.23,Light,7.52,0,1,7.31,34,65,65,Low
S05472,2.79,2.88,Light,7.68,0,1,6.84,24,59,69,Medium
S05473,3.15,2.95,Medium,9.1,1,0,7,31,74,96,High
S05474,2.55,2.39,Medium,9.04,0,1,6.07,29,53,70,Medium
S05475,2.19,1.99,Light,9.81,0,1,6.68,29,63,51,Low
S05476,2.14,2.1,Dark,7.42,1,1,6.74,20,54,75,Medium
S05477,3.44,2.27,Medium,8.62,0,1,7.35,23,55,73,Medium
S05478,2.16,2.85,Medium,7.83,0,1,7.05,35,73,53,Low
S05479,3.18,2.91,Light,8.69,1,1,7.48,31,70,60,Low
S05480,2.92,2.12,Medium,9.45,1,1,6.81,20,56,76,Medium
S05481,2.09,1.63,Light,9.3,1,1,6.8,32,71,100,High
S05482,3.21,1.58,Medium,7.37,0,1,6.88,25,54,79,Medium
S05483,2.01,1.88,Medium,7.24,0,0,7.21,23,54,56,Low
S05484,2.34,1.75,Light,7.71,0,0,7.24,27,51,83,Medium
S05485,3.35,1.53,Light,9.88,1,1,6.92,20,52,71,Medium
S05486,3.16,1.91,Light,8.33,1,0,7.01,26,61,58,Low
S05487,3.43,2.5,Dark,8.64,1,0,7.5,21,59,56,Low
S05488,3.06,2.18,Light,7.44,1,0,6.65,29,76,90,High
S05489,2.82,2.56,Dark,9.01,1,0,7.39,23,58,79,Medium
S05490,2.81,1.87,Medium,7.02,1,0,6.05,32,75,86,High
S05491,2.97,2.68,Dark,7.04,0,0,6.72,29,73,53,Low
S05492,2.56,1.98,Dark,7.57,0,0,6.45,32,75,81,Medium
S05493,2.57,1.76,Medium,7.9,1,0,6.73,32,56,91,High
S05494,3.18,2.38,Light,9.73,1,1,6.77,32,68,61,Low
S05495,3.21,2.07,Dark,9.69,0,1,6.07,23,53,71,Medium
S05496,2.88,1.53,Dark,8.41,1,0,7.18,23,54,73,Medium
S05497,2.75,2.75,Dark,7.94,1,1,6.48,28,66,92,High
S05498,2.26,1.86,Medium,8.93,1,0,6.42,34,72,66,Medium
S05499,2.88,1.58,Medium,8.16,1,0,6.83,21,78,89,High
S05500,3.06,1.55,Medium,8.72,0,0,6.51,23,78,87,High
S05501,3.42,2.18,Medium,7.94,0,0,7.4,30,73,64,Low
S05502,2.32,1.71,Medium,9.65,0,0,6.61,25,53,100,High
S05503,2.37,2.9,Light,7.89,0,0,6.7,29,53,50,Low
S05504,2.39,2.11,Medium,9.39,0,1,7.03,30,75,56,Low
S05505,2.87,1.89,Dark,8.28,1,0,6.2,21,71,76,Medium
S05506,3.41,2.56,Medium,7.95,0,1,7.33,26,57,85,Medium
S05507,3.06,2.08,Light,7.84,0,0,7.43,33,65,76,Medium
S05508,2.55,1.55,Light,7.14,1,0,7.18,22,79,90,High
S05509,2.78,2.87,Light,9.84,1,1,6.79,34,77,93,High
S05510,2.22,1.62,Dark,8.25,1,1,7.01,28,70,57,Low
S05511,2.87,2.98,Light,9.83,0,0,7.38,32,65,96,High
S05512,3.26,2.16,Light,7.81,1,0,6.35,35,53,70,Medium
S05513,3.02,2.94,Medium,9.73,1,0,6.99,28,55,54,Low
S05514,2.23,2.85,Dark,9.4,0,0,6.95,25,79,53,Low
S05515,2.94,2.23,Dark,9.67,0,1,6.97,32,79,63,Low
S05516,2.95,2.89,Light,7.05,0,0,6.63,27,69,89,High
S05517,2.17,1.52,Light,8.26,1,0,6.82,23,52,70,Medium
S05518,2.95,1.75,Light,7.09,0,1,7.47,20,78,96,High
S05519,3.31,2.88,Light,7.13,0,0,6.4,31,50,95,High
S05520,3.07,2.12,Medium,9.27,0,1,7.3,20,61,56,Low
S05521,2.12,1.58,Light,9.05,0,0,7.38,28,75,72,Medium
S05522,3.37,2.87,Light,9.72,1,1,6.04,32,67,53,Low
S05523,2.84,2.59,Dark,8.51,0,1,6.51,23,50,98,High
S05524,3.01,2.24,Dark,9.72,1,1,6.71,34,58,100,High
S05525,2.95,1.95,Dark,9.7,0,1,6.21,27,73,85,Medium
S05526,3.06,1.79,Medium,7.5,1,1,6.47,24,78,52,Low
S05527,2.12,2.65,Dark,9.14,0,0,6.06,28,56,96,High
S05528,2.09,2.06,Medium,8.41,0,0,6.68,34,77,95,High
S05529,3.16,1.76,Dark,8.28,0,0,6.84,28,63,97,High
S05530,2.59,1.84,Dark,8.3,1,0,7.11,31,77,81,Medium
S05531,2.23,1.65,Dark,7.95,1,0,6.11,31,71,92,High
S05532,2.24,1.7,Dark,9.97,1,1,6.56,25,65,91,High
S05533,2.59,1.8,Light,9.25,0,0,6.88,33,77,77,Medium
S05534,2.31,2.6,Light,8.1,0,0,6.26,27,71,83,Medium
S05535,2.07,2.24,Light,7.75,1,0,7.17,21,64,94,High
S05536,3.35,1.58,Medium,8.74,1,1,6.17,23,65,50,Low
S05537,2.49,2.9,Dark,7.42,0,0,6.13,35,56,51,Low
S05538,2.81,2.14,Light,9.38,0,1,7.11,32,69,99,High
S05539,2.3,2.3,Dark,7.52,1,0,6.36,35,69,67,Medium
S05540,3.05,1.53,Medium,8.09,0,0,6.19,27,60,77,Medium
S05541,2.37,2.71,Medium,7.94,0,0,6.03,21,75,88,High
S05542,3.22,2.23,Medium,9.51,1,1,6.83,34,51,66,Medium
S05543,2.98,2.39,Dark,8.82,0,1,7.12,27,68,57,Low
S05544,3.13,2.81,Medium,9.32,1,0,7.01,32,65,53,Low
S05545,2.5,2.77,Light,9.32,1,0,6.82,30,61,72,Medium
S05546,2.09,1.99,Medium,8.41,0,0,6.14,33,60,91,High
S05547,3.5,2.48,Dark,7.83,1,1,7.44,29,63,61,Low
S05548,3.12,2.97,Dark,9.53,1,1,6.17,25,69,81,Medium
S05549,2.97,2.13,Medium,9.69,0,1,6.65,33,54,79,Medium
S05550,2.11,1.55,Medium,7.13,1,1,6.6,28,59,100,High
S05551,2.04,1.94,Dark,8.77,1,0,7.09,35,59,69,Medium
S05552,2.76,1.67,Dark,7.27,0,1,6.67,24,50,67,Medium
S05553,2.31,2.73,Medium,8.02,0,0,6.2,26,55,66,Medium
S05554,2.61,1.54,Medium,8.02,0,1,7.48,21,72,50,Low
S05555,2.9,1.93,Light,9.13,0,0,6.73,30,58,55,Low
S05556,3.49,2.94,Medium,7.55,0,1,6.02,30,50,85,Medium
S05557,2.68,1.6,Medium,8.59,0,0,6.89,23,70,88,High
S05558,2.9,2.01,Dark,9.19,0,0,7.45,26,78,92,High
S05559,2.44,1.59,Light,7.63,0,0,6.29,33,53,62,Low
S05560,2.42,2.25,Light,7.31,0,0,6.73,35,55,80,Medium
S05561,2.08,2.65,Dark,9.17,0,0,6.14,35,63,60,Low
S05562,2.75,2.83,Light,9.54,1,1,6.72,25,55,74,Medium
S05563,3.09,1.97,Light,7.06,1,1,6.6,34,60,51,Low
S05564,3.38,2.52,Medium,9.99,1,1,7.1,33,53,100,High
S05565,3.37,2.09,Medium,9.6,0,1,6.02,20,59,70,Medium
S05566,3.21,2.48,Dark,8.25,0,1,6.39,35,71,64,Low
S05567,2.52,1.7,Medium,9.67,0,0,7.13,28,77,71,Medium
S05568,3.41,2.32,Dark,8.7,1,1,6.89,21,79,84,Medium
S05569,3.06,2.33,Light,8.74,1,1,6.04,34,69,64,Low
S05570,2.81,2.11,Light,8.61,0,0,6.61,33,67,85,Medium
S05571,2.86,2.49,Dark,9.07,0,1,7.03,34,52,90,High
S05572,3.12,1.84,Medium,7.6,1,0,6.82,29,70,99,High
S05573,3.48,2.28,Light,9.42,0,0,6.99,21,62,83,Medium
S05574,2.12,2.06,Medium,7.27,1,0,7.13,25,62,93,High
S05575,3.07,2.84,Light,8.18,1,1,6.94,21,58,85,Medium
S05576,2.54,1.59,Dark,9.49,0,1,7.25,28,59,92,High
S05577,2.67,2.3,Dark,8.09,0,0,7.21,30,53,57,Low
S05578,3.22,2.5,Dark,7.32,0,1,6.09,25,58,83,Medium
S05579,2.08,1.78,Medium,9.19,1,0,6.7,28,72,66,Medium
S05580,2.17,2.83,Light,9.53,1,1,6.38,25,66,58,Low
S05581,3.27,1.76,Dark,9.55,0,0,6.18,30,80,69,Medium
S05582,3.38,1.62,Medium,8.81,0,0,6.76,21,57,71,Medium
S05583,2.58,2.43,Dark,9.69,0,1,7.21,25,55,51,Low
S05584,3.45,2.52,Dark,7.75,0,1,6.15,22,52,74,Medium
S05585,2.76,2.93,Light,7.45,0,0,7.3,33,69,65,Low
S05586,2.68,1.86,Medium,9.98,0,1,6.38,30,80,89,High
S05587,3.12,2.64,Medium,9.18,0,1,6.86,22,57,95,High
S05588,2.01,2.39,Dark,8.94,0,1,6.48,30,52,71,Medium
S05589,2.76,1.58,Light,9.37,1,0,6.62,24,66,65,Low
S05590,3.12,2.85,Medium,9.48,1,1,6.75,22,72,87,High
S05591,2.56,2.37,Light,8.77,0,1,6.49,21,66,74,Medium
S05592,2.48,2.77,Light,9.4,1,0,7.46,30,65,81,Medium
S05593,2.06,1.97,Medium,8.65,1,1,6.4,29,71,76,Medium
S05594,2.96,1.9,Medium,9.23,0,1,6.77,27,65,87,High
S05595,2.39,2.88,Dark,8.91,0,1,6.9,20,71,95,High
S05596,2.59,2.19,Dark,8.68,0,0,6.58,27,62,81,Medium
S05597,3.15,2.44,Dark,9.53,1,0,7.34,30,55,66,Medium
S05598,2.49,2.82,Dark,8.42,0,0,6.73,26,53,70,Medium
S05599,2.12,2.48,Dark,7.65,1,0,6.64,25,71,88,High
S05600,3.35,2.47,Dark,8.22,1,0,6.41,24,78,71,Medium
S05601,3.04,2.81,Dark,8.43,0,0,6.49,35,51,82,Medium
S05602,2.7,2.38,Light,9.76,0,1,6.13,20,74,100,High
S05603,2.06,2.02,Medium,7.41,0,0,7.35,20,70,54,Low
S05604,3.46,2.62,Light,7.51,1,1,6.93,28,61,56,Low
S05605,2.44,2.05,Medium,7.39,0,0,6.26,35,51,58,Low
S05606,2.52,1.89,Dark,9.01,1,1,6.23,27,67,55,Low
S05607,3.35,2.12,Light,8.07,1,1,7.02,33,66,57,Low
S05608,2.2,2.01,Light,9.84,0,0,7.37,32,77,83,Medium
S05609,2.27,2.95,Dark,9.86,1,0,6.54,30,58,55,Low
S05610,2.86,2.17,Light,7.79,1,1,7.4,21,60,94,High
S05611,2.96,2.42,Dark,7.27,1,1,6.73,30,52,70,Medium
S05612,2.91,2.7,Light,7.2,0,1,6.18,24,61,62,Low
S05613,3.02,2.2,Light,8.75,0,0,6.7,28,63,71,Medium
S05614,2.48,2.53,Medium,9.41,0,0,7.03,29,58,53,Low
S05615,2.05,2.24,Medium,7.42,0,1,6.28,27,62,64,Low
S05616,2.15,1.71,Light,9.7,1,0,7.48,27,76,99,High
S05617,2.41,2.18,Dark,9.22,0,1,7.49,31,68,60,Low
S05618,2.5,2.03,Dark,7.61,1,0,6.07,21,62,83,Medium
S05619,2.61,2.79,Dark,8.6,1,1,7.29,34,77,58,Low
S05620,2.57,2.84,Dark,9.93,1,0,6.91,31,57,57,Low
S05621,3.37,2.29,Medium,8.83,0,0,6.55,24,54,92,High
S05622,2.44,2.97,Medium,8.45,0,0,6.83,34,63,99,High
S05623,3.35,1.78,Medium,8.06,1,1,6.57,20,62,81,Medium
S05624,2.25,1.53,Medium,7.81,0,0,6.14,33,71,51,Low
S05625,3.41,1.55,Medium,8.9,1,1,7.41,22,53,87,High
S05626,2.52,2.94,Dark,9.37,1,0,7.11,30,65,57,Low
S05627,2.35,2.01,Medium,8.94,0,1,7.08,23,53,98,High
S05628,2.15,2.38,Medium,7.95,0,1,7.45,35,54,97,High
S05629,2.8,2.39,Light,9.51,1,0,7.25,29,58,73,Medium
S05630,3.43,2.7,Dark,9.9,1,1,6.42,35,60,56,Low
S05631,2.65,2.76,Medium,9.68,1,0,6.57,23,55,90,High
S05632,3.34,1.91,Light,9.16,0,0,6.06,24,55,93,High
S05633,2.7,2.57,Light,9.99,0,1,7.19,27,55,94,High
S05634,2.52,1.62,Medium,7.65,0,0,7.48,25,58,90,High
S05635,2.81,2.1,Light,7.64,1,1,6.23,25,78,88,High
S05636,3.15,2.12,Light,8.12,0,1,7.01,22,59,79,Medium
S05637,3.42,2.77,Light,8.57,1,0,7.05,21,53,96,High
S05638,2.25,2.52,Dark,9.68,1,1,7.19,35,57,74,Medium
S05639,3,1.99,Medium,7.39,0,0,7.38,34,53,54,Low
S05640,2.87,2.18,Light,8.32,0,1,6.99,30,68,98,High
S05641,3.3,1.85,Dark,7.17,0,0,6.35,35,59,54,Low
S05642,3.34,1.79,Dark,7.1,1,1,6.91,33,61,63,Low
S05643,2.86,1.51,Medium,8.89,1,0,7.27,27,59,90,High
S05644,2.58,1.87,Light,7.59,0,1,7.17,21,79,84,Medium
S05645,2.06,1.97,Light,9.57,1,1,6.81,21,57,72,Medium
S05646,2.13,2.59,Light,9.32,1,0,6.87,32,73,89,High
S05647,2.33,2.23,Dark,7.56,0,0,7.32,33,62,74,Medium
S05648,2.56,2.22,Medium,7.15,1,0,7,24,54,60,Low
S05649,2.11,2.25,Light,8.38,0,1,6.67,24,64,98,High
S05650,2.46,1.68,Medium,8.35,0,1,7.29,20,75,61,Low
S05651,3.32,2.06,Light,9.41,1,1,6.26,26,69,52,Low
S05652,2.88,2.91,Medium,8.55,0,0,6.96,28,72,57,Low
S05653,3.13,2.68,Light,7.99,0,0,7.34,24,73,70,Medium
S05654,3.07,1.95,Dark,8.12,0,1,7.17,26,60,79,Medium
S05655,3.42,1.86,Medium,7.2,0,1,6.45,26,69,52,Low
S05656,2.44,2.02,Dark,9.72,0,1,6.65,31,56,85,Medium
S05657,2.22,2.11,Dark,9.37,1,1,7.01,27,50,56,Low
S05658,3.49,2.74,Dark,9.04,1,1,6.85,35,53,97,High
S05659,2.15,1.83,Dark,7.34,0,0,6.6,28,59,55,Low
S05660,3.48,1.94,Medium,9.89,1,0,6.51,35,73,78,Medium
S05661,3.31,2.47,Dark,9.28,1,1,7.47,27,59,53,Low
S05662,2.45,1.79,Dark,7.55,0,0,7.4,30,54,51,Low
S05663,2.25,2.77,Light,9.47,0,0,7.42,23,76,52,Low
S05664,3.15,1.74,Medium,9.63,0,0,6.55,26,72,99,High
S05665,2.4,2.78,Medium,8.42,1,1,6.66,35,78,75,Medium
S05666,3,2.04,Medium,8.72,0,1,7.43,21,79,89,High
S05667,2.65,2.67,Medium,9.21,0,0,6.38,32,50,54,Low
S05668,2.37,2.55,Light,7.32,1,0,6.56,25,59,77,Medium
S05669,3.26,2.54,Light,7.2,1,1,6,33,54,79,Medium
S05670,2.24,2.84,Dark,7.5,0,0,6.67,31,53,87,High
S05671,2.16,2.75,Light,9.47,1,1,6.21,35,74,76,Medium
S05672,3.49,2.31,Light,8.78,1,0,6.24,35,80,85,Medium
